school_name,school_id,all_subjects,latitude,longitude
S. Esguerra Sr. MES,105022,187.72,14.90564,120.816135
Balatong B ES,105023,173.88,14.941592,120.84433
Sto. Cristo ES,105025,185.41,14.9017277,120.8749924
Tabon ES,105027,191.04,14.910683,120.827225
Anyatam ES,105028,185.23,15.10085931,120.9404906
Bubulong Malaki ES,105029,186.55,15.08781089,120.9949992
Bubulong Munti ES,105030,187.05,15.09695054,121.0133325
Buhol Na Mangga ES,105031,179.69,15.04165,121.0110111
Bulusukan ES,105032,186.64,15.082284,121.016756
Calasag ES,105033,183.25,15.06808056,120.9318778
Calawitan ES,105034,180.05,15.07561303,120.9157143
Garlang ES,105035,185.34,15.111404,120.94574
Lapnit ES,105036,148.18,15.07795832,120.9360829
Makapilapil ES,105037,190.95,15.088802,120.941663
Nabaong Garlang ES,105039,179.26,15.106018,120.961275
Pulong Tamo ES,105040,179.6,15.06083889,120.9817944
San Ildefonso ES,105041,179.15,15.07931021,120.9441256
Sta. Catalina Matanda ES,105044,190.02,15.0980784,120.9807603
Sumandig ES,105045,181.07,15.07665932,120.9834459
Telapatio ES,105046,181.18,15.05628977,120.9195177
Umpucan ES,105047,187.42,15.07104552,121.010665
Akle ES,105048,177.47,15.0484455,121.071699
Alagao ES,105049,188.96,15.0504955,121.0453716
Bagong Baryo ES,105050,186.1,15.01184,120.98772
Basuit ES,105051,187.0,15.04081279,120.9900069
Gabihan ES,105053,187.32,15.0489454,121.0110607
Maasim ES,105054,190.2,15.04818615,120.937325
Malipampang ES,105055,155.56,15.0565483,120.9388453
Matimbubong ES,105056,181.57,15.06935833,120.9492361
Palapala ES,105058,192.66,15.05974363,120.9824438
Pasong Bangkal ES,105059,177.56,15.01343638,121.0112093
Sapang Putik ES,105062,183.62,15.03332634,120.9620117
Upig ES,105064,181.93,15.02489923,120.992159
Bantog ES,105065,174.43,15.21119429,120.9560823
Bardias ES,105066,170.83,15.227877,120.995262
Buga ES,105067,179.2,15.190216,120.972022
Buliran ES,105068,178.95,15.16601808,120.9948835
Bulualto ES,105069,180.4,15.21987972,120.9538852
Calumpang ES,105070,183.67,15.180195,121.031629
Kalawakan ES,105074,175.94,15.144418,121.105766
Kalayaan ES,105075,190.5,15.201333,121.12973
Kalayakan ES,105076,180.34,15.208166,121.083328
Kng Kabayo ES,105077,182.21,15.21711384,120.9825872
Lambakin ES,105078,179.66,15.232805,121.023697
Malibay ES,105079,166.32,15.23562,121.043716
Maligaya ES,105080,170.69,15.254046,121.052086
Partida ES,105082,184.1,15.20141352,121.014504
Pinambaran ES,105083,180.02,15.20160707,120.9786723
Sacdalan ES,105085,176.58,15.200794,120.955994
Sibul ES,105087,169.94,15.1643018,121.0616963
Sta. Ines ES,105088,185.82,15.16895324,121.0127924
Balaong ES,105093,178.45,15.138364,121.025723
Balite ES,105094,177.6,15.17487462,120.9638435
Batasan ES,105095,178.64,15.14358177,120.9418149
Biak na Bato ES,105096,181.27,15.10919041,121.0683504
Biclat ES,105097,184.3,15.117614,120.985069
Magmarale ES,105102,181.83,15.11043345,121.0008895
Mandile ES,105103,178.57,15.163267,120.920494
Masalipit ES,105104,175.41,15.148958,121.037132
Paliwasan ES,105106,178.93,15.11982354,120.967391
Pulong Bayabas ES,105107,175.63,15.127215,121.0103
Salacot ES,105108,176.42,15.186669,120.9598826
San Jose ES,105109,180.55,15.148456,120.981628
San Miguel ES,105111,149.73,15.144312,120.976962
Tibagan ES,105114,176.77,15.131916,120.993252
Caingin ES,105115,180.55,14.972538,120.939711
Capihan ES,105116,180.67,14.99603826,120.9318357
Coral Na Bato ES,105117,180.89,15.00033889,120.9810111
Dagat-dagatan ES,105118,166.67,15.033525,120.914364
Diliman ES,105119,165.85,15.021875,120.9553639
Maguinao ES,105120,189.16,15.02206478,120.9357669
Maronquillo ES,105121,189.13,14.96475718,121.0024092
Paco ES,105122,160.0,14.99135059,120.9049223
Pantubig ES,105123,181.47,14.96674452,120.9526258
Pasong Bangkal ES,105124,182.63,15.01253889,121.0113806
Pasong Callos ES,105125,188.0,14.991,120.9845389
Pasong Inchik ES,105126,168.16,15.010589,120.969477
Pinacpinacan ES,105127,160.65,14.99589876,120.9139614
Pulo ES,105128,168.31,14.96213867,121.0128884
Pulong Bayabas ES,105129,162.89,15.011699,120.905421
Salapungan ES,105130,177.18,15.01966111,120.9650995
Sampaloc ES,105131,173.5,14.97309167,120.92145
San Roque ES,105134,184.64,15.00672561,120.93342
Talacsan ES,105136,188.04,14.96008391,120.9830985
Tambubong ES,105137,183.44,14.96773056,120.9263389
Tukod ES,105138,169.57,14.99200587,121.0499732
Ulingao ES,105139,178.13,14.97315,120.9174472
Bagbaguin ES,105140,97.68,14.81745987,120.9568822
Balasing ES,105141,136.09,14.84903742,121.0034805
Camatchile ES,105145,130.88,14.87024329,121.0189284
Camangyanan ES,105146,180.8,14.79558894,120.9723752
Cay Pombo ES,105147,175.47,14.85097733,120.9792344
Caysio ES,105149,101.06,14.84460422,120.9699318
Garden Village ES,105150,95.51,14.875483,121.013863
Guyong ES,105151,180.58,14.83555812,120.9782162
Kaylawig ES,105153,174.03,14.83441111,121.0109083
Lalakhan ES,105154,124.91,14.81362564,120.9473778
M. Parang ES,105155,154.38,14.790153,120.962303
Mag-asawang Sapa ES,105156,131.08,14.877748,120.981529
Parada ES,105158,154.98,14.810224,120.986523
Perez ES,105159,118.76,14.886168,121.009354
Pila ES,105160,170.78,14.83763785,120.9955261
San Gabriel ES,105161,152.89,14.80534501,120.9598771
San Jose Patag ES,105162,125.24,14.82410977,120.9821274
San Vicente (Hulo) ES,105163,125.89,14.80805517,121.0142646
Silangan ES,105165,113.83,14.886899,120.988037
Sta. Clara ES,105166,168.45,14.8224637,120.9500927
Sta. Cruz ES,105167,177.43,14.840567,120.9575465
Sta. Maria ES,105168,143.8,14.82038577,120.9635034
Tabing Bakod ES,105169,144.17,14.8016515,120.9542762
Tumana ES,105170,112.04,14.81103907,120.9741283
San Juan ES,158501,189.91,14.810359,120.905067
San Vicente ES,158502,181.17,15.139894,120.970899
Sapang Munti ES,158503,167.14,14.888802,121.168831
Duplas ES,158507,166.14,15.250102,121.088089
Heritage Homes ES,158514,155.84,14.789782,121.013474
F.V.R. Phase 2 ES,158516,182.56,14.85914695,121.0483645
Buga ES,158517,161.32,14.813777,120.760155
Bolakan ES,158518,105.82,14.801151,120.945633
Talamsi II ES,158519,152.0,15.254832,121.126373
Manggahan ES,158521,155.18,14.842066,120.956171
Northville VI ES,158524,178.83,14.863656,120.916527
Karahumi ES,158526,174.22,14.812952,121.092438
ACA ES,107062,143.24,15.47175,120.958161
Bitas ES,107063,157.3,15.4967176,120.9780828
F.A. Reyes MES,107065,134.27,15.480675,120.96745
Imelda ES,107066,96.84,15.4753364,120.9612871
J.P. Melencio MES,107067,135.22,15.484122,120.971425
MS Garcia ES,107068,74.79,15.476897,120.962961
Sta. Romana Memo ES,107070,148.45,15.457222,120.983583
Barlis ES,107072,143.55,15.527753,120.963258
Buliran ES,107073,149.17,15.549011,120.964025
Caudillo ES,107075,176.3,15.491847,120.939911
Cinco-Cinco ES,107076,110.39,15.499664,120.917075
Cruz Roja ES,107077,136.78,15.511272,120.982908
Daan Sarile ES,107078,165.64,15.507778,120.975208
Dalampang ES,107079,154.86,15.535153,120.959069
Ibabao Bana ES,107081,162.36,15.4780238,120.9203988
M. del Rosario MES,107082,173.8,15.492596,120.927503
Mayapyap ES,107083,118.58,15.520636,120.954844
Obrero ES,107084,172.95,15.526928,120.999375
Polillo ES,107086,172.39,15.462228,120.911719
Pula ES,107087,168.0,15.557419,120.969017
Samon ES,107088,130.04,15.496975,120.939453
Sapang ES,107089,154.27,15.526214,120.972825
Sto. Nino ES,107090,176.44,15.453233,120.923394
Talipapa ES,107091,153.77,15.478622,120.927714
Valdefuente ES,107092,148.18,15.509778,120.964503
Bagong Buhay ES,107093,169.09,15.502261,121.062844
Bagong Sikat ES,107094,149.42,15.520928,121.023603
Bakod Bayan ES,107096,152.71,15.473142,121.020919
Cabu ES,107097,128.44,15.520278,121.051944
Calawagan ES,107098,162.46,15.535519,121.034744
Calikid Norte ES,107099,151.67,15.487419,121.053956
Camp Tinio ES,107100,104.58,15.487214,121.0323
Ciriaco Mariano ES,107101,138.18,15.532108,121.044233
Juan L Bautista ES,107102,134.56,15.511053,121.005972
L.O. Francisco ES,107103,143.56,15.504281,121.029136
Macatbong ES,107105,132.76,15.5039138,121.0785211
Patalac ES,107106,136.29,15.468442,121.079339
San Isidro ES,107107,151.88,15.492822,121.000489
Valle Cruz ES,107108,161.33,15.479517,120.991867
Cabanatuan North ES,107109,135.18,15.4981805,120.9616898
Calagundian ES,107110,112.27,15.500225,120.970861
Pagas ES,107114,106.0,15.502261,120.955058
San Josef ES,107115,123.22,15.478642,120.947608
Sumacab ES,107116,119.52,15.458764,120.933853
Sumacab ESTE ES,107117,146.16,15.444597,120.944253
D.S. Garcia ES,161501,148.55,15.471433,120.959894
Bagong Silang ES,105314,185.25,15.272904,120.993309
Kapalangan ES,105320,182.59,15.27611,120.990769
Mangino ES,105326,171.05,15.311043,120.962385
Pambuan ES,105327,178.94,15.325281,120.962409
Puting Tubig ES,105328,179.94,15.284781,120.994832
St. Joseph ES,105329,182.08,15.286825,121.082601
Sta. Cruz ES,105330,184.76,15.288803,120.97959
Velcar ES,105331,183.89,15.29028,121.018026
Bayanihan ES,105332,177.8,15.299534,120.945096
Amando Maniquiz ES,105333,165.55,15.236554,120.993258
Malimba ES,105335,178.19,15.256244,120.952042
Marelo ES,105336,181.44,15.222879,120.930724
Parcutela ES,105337,174.76,15.232184,120.936603
Punot ES,105338,173.32,15.238112,120.954727
San Nicolas ES,105339,181.86,15.303443,120.936139
San Nicolas West ES,105340,188.22,15.304445,120.933045
San Roque ES,105341,177.83,15.241998,120.954812
Sto. Cristo Norte ES,105342,168.94,15.285344,120.947694
Sto. Cristo Proper ES,105343,172.28,15.273855,120.949363
Sto. Cristo Sur ES,105344,181.36,15.267581,120.949776
Sto. Niño ES,105345,191.83,15.305057,120.943557
Atlu-Bola ES,106061,139.94,15.235279,120.5821052
Cacutud ES,106062,174.44,15.23792,120.5715563
Calapi Negrito ES,106063,122.29,15.209215,120.531292
Calumpang ES,106064,132.45,15.213611,120.507637
Mabalacat ES,106066,133.57,15.22395254,120.5738584
Macapagal Village ES,106067,135.18,15.209858,120.535812
Madapdap Resttlement ES,106068,132.35,15.221676,120.609398
Mauaque Resettlement ES,106069,125.56,15.20416756,120.6085972
San Joaquin ES,106070,155.39,15.23039515,120.5719094
Sapang Biabas Resettlement ES,106071,156.5,15.19378626,120.6004722
Sta Ines ES,106072,148.3,15.222597,120.575928
Bical ES,106073,177.58,15.81305556,120.4380556
Camachiles ES,106074,146.05,15.19277778,120.5855556
Dapdap ES,106075,152.49,15.27861111,120.5219444
Dau ES,106076,141.79,15.1820169,120.5857752
Dau Homesite ES,106077,109.16,15.17616542,120.592509
Duquit ES,106078,112.68,15.17652034,120.601499
Gasdam ES,106079,152.19,15.187427,120.58181
Lakandula ES,106080,164.64,15.1741896,120.584001
Ma. Consolacion ES,106081,142.63,15.182478,120.58857
Mabiga ES,106082,108.66,15.21072032,120.5816214
Magsaysay ES,106083,168.06,15.17984924,120.5833371
Mawake ES,106084,174.14,15.20655556,120.6092222
Paralayunan ES,106085,162.56,15.232132,120.618584
San Francisco ES,106086,157.05,15.21495707,120.5805443
Sapang Biabas ES,106087,130.76,15.19952,120.6045713
Talimundok ES,106088,159.53,15.185569,120.585892
Villa Teodora ES,106089,159.42,15.1882999,120.5895414
Marcos Village ES,159505,160.28,15.209325,120.531219
Balite ES,104862,147.33,14.82972,120.837063
Barasoain MES,104863,93.22,14.857299,120.81732
Bulihan ES,104865,167.65,14.85845,120.800804
Bungahan ES,104866,162.88,14.863,120.843
Caingin ES,104867,136.12,14.844184,120.804486
Dakila ES,104869,161.28,14.850636,120.835364
Ligas ES,104870,169.96,14.863478,120.852317
Longos ES,104871,154.13,14.873041,120.79213
Look 2nd ES,104872,127.76,14.822837,120.861888
Look 1st ES,104873,132.88,14.884944,120.809975
Lugam Annex ES,104874,131.59,14.882083,120.818592
Mabolo ES,104875,137.11,14.84222,120.82593
San Pablo ES,104876,140.59,14.847295,120.846931
Santor ES,104877,147.35,14.832925,120.855891
Sta. Isabel ES,104878,172.87,14.840922,120.835358
Stma Trinidad ES,104879,125.53,14.875827,120.825304
Sumapa Bata ES,104880,99.0,14.858414,120.831444
Sumapa ES,104881,114.78,14.856954,120.827811
Tikay ES,104882,168.55,14.8405,120.854
Anilao ES,104883,163.33,14.842475,120.797676
Bagna ES,104886,149.38,14.827003,120.821269
Balayong ES,104887,151.26,14.82817,120.829697
Canalate ES,104889,177.02,14.841745,120.802397
Caniogan ES,104890,165.05,14.846123,120.817033
Gen Isidoro Torres MES,104891,131.64,14.8160015,120.837239
Mambog ES,104893,150.32,14.809604,120.849089
Masile ES,104894,155.28,14.798783,120.81292
Namayan ES,104895,154.79,14.776846,120.810903
Pamarawan ES,104896,125.25,14.759125,120.814483
Panasahan ES,104897,162.01,14.821944,120.827014
San Juan ES,104898,135.53,14.83277,120.813377
Taal ES,104899,169.3,14.816099,120.854469
Bagbaguin ES,104915,114.42,14.818823,120.955439
Bahay Pare ES,104916,113.65,14.767204,121.010529
Bancal Extension ES,104918,158.05,14.720495,120.961746
Camalig ES,104919,158.09,14.76724698,120.9912488
Iba ES,104920,125.9,14.7538626,120.9818612
Langka ES,104921,136.5,14.739389,120.980675
Lawa ES,104922,133.77,14.73470951,120.9777193
Libtong ES,104923,163.56,14.74410159,120.9804036
Malhacan ES,104924,138.75,14.7464403,120.9730729
Pajo ES,104925,113.69,14.7749977,121.0032088
Pandayan ES,104926,94.57,14.75079492,120.9684742
Pantoc ES,104927,150.33,14.766018,120.983894
Perez ES,104928,123.02,14.76393668,121.0009327
Banga ES,104930,145.95,14.72747734,120.9606104
Bayugo ES,104931,154.89,14.73272819,120.9534582
Calvario ES,104932,147.79,14.7331376,120.9612157
Liputan ES,104933,179.37,14.738101,120.927342
Longos ES,104934,181.21,14.73700044,120.9480199
Tugatog ES,104936,148.7,14.72373463,120.9665421
Ubihan ES,104937,173.18,14.75347069,120.9220629
Bagong Sikat ES,105533,160.2,15.737581,120.922636
Balante ES,105534,142.5,15.73239,120.909858
Bantug ES,105535,165.73,15.720167,120.918831
Bical ES,105536,162.08,15.742964,120.900667
Licaong ES,105537,153.12,15.751233,120.940719
Cabisuculan ES,105538,142.21,15.753353,120.914114
Calabalabaan ES,105539,163.42,15.702164,120.864122
Calisitan ES,105540,158.68,15.731,120.850994
Curva ES,105541,170.79,15.670578,120.845967
Franza ES,105543,168.07,15.754319,120.905219
Linglingay ES,105546,157.22,15.765811,120.891608
Maligaya ES,105548,152.0,15.673233,120.889381
Mangandingay ES,105549,180.87,15.791658,120.883008
Rang-ayan ES,105556,132.35,15.743202,120.882076
Rizal ES,105557,172.97,15.764381,120.908236
San Andres ES,105558,138.59,15.774971,120.928955
San Felipe ES,105560,170.24,15.774011,120.898822
Sapang Cauayan ES,105561,164.16,15.706875,120.938681
Villa Cuizon ES,105562,159.81,15.72415,120.942381
Villa Isla ES,105563,159.13,15.770708,120.868989
Villa Nati ES,105564,159.12,15.693297,120.938469
Betes ES,105172,170.63,15.540498,120.901551
Bibiclat ES,105173,180.57,15.52605,120.868528
Bucot ES,105174,167.16,15.502494,120.871667
Don Emiliano Soriano ES,105175,184.26,15.45995,120.833183
Doña Elena L Soriano ES,105176,166.94,15.514215,120.858765
Gaudencio Medina ES,105177,157.37,15.494513,120.913861
La Purisima ES,105178,176.8,15.51791,120.832523
San Carlos ES,105181,181.29,15.544027,120.892195
San Emiliano ES,105182,180.33,15.493089,120.836694
San Eustacio ES,105183,170.09,15.515446,120.821413
San Felipe ES,105184,192.59,15.506801,120.893208
San Juan ES,105185,164.46,15.505516,120.885917
San Pablo (B) ES,105186,184.11,15.497933,120.867638
San Pablo (M) ES,105187,179.76,15.478141,120.861748
Santiago ES,105188,185.27,15.482324,120.828109
Sta. Monica ES,105189,165.8,15.497485,120.804945
Sto. Rosario ES,105190,158.04,15.498674,120.833799
Sto. Tomas ES,105191,181.27,15.47413,120.852125
Sunson ES,105192,168.79,15.53017,120.884863
Umangan ES,105193,167.92,15.521672,120.923252
Antipolo ES,105194,183.32,15.617485,121.189322
Ariendo ES,105195,181.0,15.666807,121.163074
Bantug ES,105196,160.85,15.610388,121.198484
Calaanan ES,105200,185.77,15.659077,121.224202
Camp Martyr ES,105201,178.7,15.655438,121.281519
Cruz ES,105202,168.74,15.615898,121.155149
E. Pesa ES,105204,175.91,15.648465,121.185778
J. Tomacruz ES,105205,182.08,15.618774,121.148892
Labi ES,105206,171.69,15.643498,121.268519
Lusok ES,105208,188.89,15.604044,121.142676
Macabaclay ES,105209,184.6,15.64075,121.177123
Olivete ES,105210,184.68,15.613186,121.211533
R. Vijandre ES,105211,185.33,15.645245,121.176679
Santor ES,105212,186.74,15.61044,121.166325
Vega ES,105213,187.15,15.655401,121.135722
Bagong Sikat ES,105214,173.86,15.248368,120.824323
Bagong Silang ES,105215,170.14,15.255207,120.850681
Concepcion ES,105217,159.78,15.221308,120.831752
Entablado ES,105218,159.99,15.286096,120.866684
Maligaya ES,105219,173.06,15.247611,120.858742
Palasinan ES,105220,178.82,15.253842,120.85595
Polilio ES,105221,155.26,15.249695,120.853841
San Antonio - B Buhay ES,105222,168.54,15.245171,120.848304
San Carlos ES,105223,175.74,15.216568,120.807324
San Fernando Norte ES,105224,171.8,15.276069,120.876529
San Fernando Sur ES,105225,170.61,15.263095,120.866888
San Gregorio ES,105226,161.15,15.255061,120.859966
San Roque ES,105227,166.85,15.293031,120.884247
San Vicente ES,105228,166.06,15.212649,120.819741
Sinipit ES,105229,144.55,15.218368,120.859601
St. Joseph ES,105230,160.72,15.24445,120.885455
Sta. Isabel ES,105232,162.06,15.23222,120.819263
Sta. Rita ES,105233,167.21,15.232337,120.841894
Abebeg ES,105234,179.0,15.949325,121.096578
Baluarte ES,105235,173.87,15.966187,121.050866
Bantug ES,105236,157.74,15.973635,121.062293
Binbin ES,105237,170.03,15.963362,121.113711
Burgos ES,105239,158.27,16.029753,121.090249
Capintalan ES,105241,178.2,16.094884,120.927856
Daldalayap ES,105243,150.92,15.97547,121.045973
Minuli ES,105248,168.16,16.072672,120.942895
Obito ES,105249,152.12,15.989888,121.067829
Piut ES,105250,175.13,15.970428,120.973245
Puncan ES,105251,172.18,15.909588,120.996564
Salazar ES,105253,170.18,16.093487,121.043725
San Agustin ES,105254,149.74,15.98395,121.070973
Baloy ES,105255,175.58,15.803467,120.774755
Bambanaba ES,105256,157.17,15.742136,120.71957
Bentigan ES,105257,180.29,15.758391,120.652827
Bonifacio ES,105259,160.78,15.808071,120.742588
Burgos ES,105261,165.89,15.761852,120.696111
Calancuasan Sur ES,105265,163.31,15.788563,120.636198
Curva ES,105268,170.11,15.779555,120.682603
Democrito M. Jose ES,105270,164.43,15.778887,120.662063
Dona Consuelo ES,105271,187.73,15.77987,120.665659
Doroteo R. Jose ES,105272,168.29,15.78527,120.671679
Dr. A. Ongsiako ES,105273,164.71,15.799469,120.623117
Luna ES,105276,177.85,15.818414,120.646621
C.B. Tejero ES,105280,164.41,15.804646,120.652557
Nagcuralan ES,105281,162.16,15.835783,120.721958
Nagmisahan ES,105282,154.54,15.745337,120.702347
Paitan Norte ES,105283,161.19,15.83202,120.741788
Paitan Sur ES,105284,182.59,15.822545,120.733316
Piglisan ES,105285,154.24,15.774641,120.625272
Rizal ES,105287,160.67,15.729516,120.746371
Sabit ES,105288,150.65,15.821545,120.676064
Salagusog ES,105289,151.6,15.801509,120.702256
San Antonio ES,105290,146.89,15.722759,120.710883
San Jose ES,105291,153.8,15.778022,120.669175
Sta. Clara ES,105294,165.67,15.70884,120.714815
Sta. Cruz ES,105295,167.04,15.756469,120.714597
Villaflores ES,105297,194.0,15.809824,120.621782
Bagong Sikat ES,105298,162.8,15.480555,121.308281
Bagting ES,105299,156.4,15.554976,121.248886
Bantug ES,105300,166.6,15.437941,121.328804
Beteria ES,105301,185.65,15.539689,121.265816
Bugnan ES,105302,169.59,15.476243,121.298363
Calabasa ES,105303,167.0,15.528008,121.277527
Cuyapa ES,105305,166.41,15.442915,121.346764
Gabaldon South ES,105308,159.62,15.450282,121.33651
Ligaya ES,105309,177.98,15.508335,121.287369
Malinao ES,105310,168.54,15.48315,121.332726
Pantoc ES,105311,170.18,15.467288,121.340691
Pinamalisan ES,105312,171.18,15.423958,121.360519
Tagumpay ES,105313,172.12,15.483687,121.314468
Azarcon ES,105346,162.75,15.610362,121.105705
Balangkare ES,105347,170.21,15.597422,121.04073
Belen ES,105348,168.86,15.580996,121.0483144
Bravo ES,105349,170.15,15.567316,121.086143
